id,name,bar,dog_park,restaurant,distance,latitude,longitude,rating,station_id
xEjOOizPfvGPOxb5hNyc6w,McKinnon's Bar,1,0,0,948.8051528205419,55.8562771,-4.2428688,4.7,ab5e5dc12c8217d4077ba0df3970feb5
x8LR8t14SBdtO1ooWj7ppA,Montford House,1,0,0,281.31062647355907,55.8263664245605,-4.24380016326904,2.8,af89fc71d4e9b25fd63a7ae8861f4c03
MzpLFU95nC9E-8AodqQOiA,The Beechwood,1,0,0,495.8485034004749,55.8234253,-4.2486801,3.0,af89fc71d4e9b25fd63a7ae8861f4c03
nKYDRACRsD9hnSVdyrnyfA,LB Dog Walking Services,0,0,1,948.6020816518603,55.8607374,-4.1833045,0.0,b205037f7c8a72a7acf2af890570bb16
yjlHvnPuaYmPrwXouBu5zg,Moriartys,1,0,0,216.61663453829811,55.9115142,-4.3425229,0.0,b205037f7c8a72a7acf2af890570bb16
CH9JIo3W9fzRTf-vSwlhCQ,Anvil Inn,1,0,0,463.56873197215214,55.8696326,-4.1872942,0.0,b205037f7c8a72a7acf2af890570bb16
QcMDXAp7rSx2_BJk6raF2g,Fine Dine,1,0,0,314.7041126671916,55.868165,-4.188525,0.0,b205037f7c8a72a7acf2af890570bb16
t435loKOPpWNtpDFuAQUvA,Mum's Lounge Bar,0,0,1,915.5890692168347,55.8704954719023,-4.20639038085938,0.0,b205037f7c8a72a7acf2af890570bb16
4VS7IsHJp3JiaV14_M810A,Munns Vaults,1,0,0,983.4103796519539,55.8807289,-4.273994,4.0,bc208a63ac25b883b9eb6e28bfff2f28
-RaU91MdSXRAEeCF9sIOiA,old stag inn,1,0,0,940.3636517494631,55.8256832,-4.2938402,2.0,d204cd406e1b7af53252157f13d4df60
hO9dobRST-cjcGRL6AIfAw,Quo Vadis,1,0,0,797.9788430301354,55.8456073,-4.3454684,3.0,e7b590304d2ae958110e34961830ce68
_v_apJqvA09b5z9kaMo79g,The Parkway Bar & Lounge,1,0,0,172.45366990679776,55.8457946777344,-4.33563899993896,0.0,e7b590304d2ae958110e34961830ce68
LjifknGGL3plqghMPFHOUw,London Road Tavern,1,0,0,409.3085023044154,55.8479447,-4.2022663,0.0,ed8440d874a0b4205ddbcc0bc56f3d49
OMHspjYzXb0hwGs-U1Qotg,Cast Iron Grill,0,0,1,945.0080683960739,55.8601159869878,-4.26906615833942,4.3,ef89ae581497a99c0a1d61db38e53380
z2rkgR3r_yiKX8bBL7k-4g,Saint Luke's And The Winged Ox,1,0,0,748.0904609102405,55.8547244,-4.2348558,4.1,f3ad8b8957d8be86ce18b8c9a43f02e1
LOEGJ9C8QgEfbVq-haTwqA,Lincoln Inn,1,0,0,553.8149845175512,55.8999377,-4.349245,2.0,f6210447e1724487afe0ce63b011aecd
B2B1zS_JHzOQvm9bJ9MQGA,New Dragon Inn,1,0,0,818.5690029113364,55.8966331,-4.3419716,0.0,f6210447e1724487afe0ce63b011aecd
M7ekLvEjNuqrx828SFFhCw,Kimberley,1,0,0,678.1305976192643,55.8432733,-4.1703134,0.0,f6b64fd82fe6e607f1fc788ace31c3a1
-vLT5nRX8i3miXL6Hhq6jw,Elders Bar,1,0,0,427.6824795817413,55.8406317,-4.1711664,0.0,f6b64fd82fe6e607f1fc788ace31c3a1
1c1QPWxhSc7rzi0trD7_1w,Treble Two Bar,1,0,0,391.7692014604533,55.852221,-4.229089,4.0,f806566ccd2263bd5dbb624cdd0fb7f3
